Date,Close/Last,Volume,Open,High,Low,Assets,"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Other Short Term Assets,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Liabilities,Payables & Accruals,Short Term Debt,Other Short Term Liabilities,Total Current Liabilities,Long Term Debt,Other Long Term Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital & Additional Paid-In Capital,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority Interest,Total Equity,Total Liabilities & Equity
2021-02-24,141.1,13146250,136.4,141.18,135.0924,,11864.4,4090.0,2570.4,758.0,19282.8,3904.2,35.0,13538.0,17442.2,36725.0,,3467.2,500.0,5035.4,9002.6,15229.0,5634.6,20863.6,29866.2,0.0,302.2,6298.0,258.6,6858.8,-11.0,6858.8,36725.0
2021-02-25,135.53,12701090,139.56,140.83,135.02,,11876.444444444445,4091.6111111111113,2569.8888888888887,759.0,19296.944444444445,3907.777777777778,35.0,13541.222222222223,17449.0,36745.944444444445,,3470.277777777778,500.0,5038.444444444444,9008.722222222223,15229.055555555555,5634.888888888889,20863.944444444445,29872.666666666668,0.0,296.94444444444446,6316.777777777777,259.55555555555554,6873.277777777777,-11.0,6873.277777777777,36745.944444444445
2021-02-26,136.19,11772560,136.76,138.15,134.7,,11888.488888888889,4093.222222222222,2569.3777777777777,760.0,19311.088888888888,3911.3555555555554,35.0,13544.444444444445,17455.8,36766.88888888889,,3473.3555555555554,500.0,5041.488888888889,9014.844444444445,15229.111111111111,5635.177777777778,20864.28888888889,29879.133333333335,0.0,291.68888888888887,6335.555555555556,260.5111111111111,6887.7555555555555,-11.0,6887.7555555555555,36766.88888888889
2021-03-01,139.49,9428359,137.5,139.63,136.46,,11924.622222222222,4098.055555555556,2567.8444444444444,763.0,19353.522222222222,3922.088888888889,35.0,13554.111111111111,17476.2,36829.72222222222,,3482.588888888889,500.0,5050.622222222222,9033.211111111112,15229.277777777777,5636.044444444445,20865.32222222222,29898.533333333333,0.0,275.9222222222222,6391.888888888889,263.3777777777778,6931.188888888889,-11.0,6931.188888888889,36829.72222222222
2021-03-02,137.04,8693234,140.0,140.1,136.77,,11936.666666666666,4099.666666666667,2567.3333333333335,764.0,19367.666666666668,3925.6666666666665,35.0,13557.333333333334,17483.0,36850.666666666664,,3485.6666666666665,500.0,5053.666666666667,9039.333333333334,15229.333333333334,5636.333333333333,20865.666666666668,29905.0,0.0,270.6666666666667,6410.666666666667,264.3333333333333,6945.666666666667,-11.0,6945.666666666667,36850.666666666664
2021-03-03,131.66,14862730,135.6,136.1801,131.54,,11948.711111111112,4101.277777777777,2566.822222222222,765.0,19381.81111111111,3929.2444444444445,35.0,13560.555555555555,17489.8,36871.61111111111,,3488.7444444444445,500.0,5056.711111111111,9045.455555555556,15229.388888888889,5636.622222222222,20866.01111111111,29911.466666666667,0.0,265.4111111111111,6429.444444444444,265.2888888888889,6960.144444444444,-11.0,6960.144444444444,36871.61111111111
2021-03-04,127.8,15831070,132.35,134.2,126.58,,11960.755555555555,4102.888888888889,2566.311111111111,766.0,19395.955555555556,3932.822222222222,35.0,13563.777777777777,17496.6,36892.555555555555,,3491.822222222222,500.0,5059.7555555555555,9051.577777777778,15229.444444444445,5636.9111111111115,20866.355555555554,29917.933333333334,0.0,260.15555555555557,6448.222222222223,266.24444444444447,6974.622222222222,-11.0,6974.622222222222,36892.555555555555
2021-03-05,129.75,13292040,130.92,131.166,125.4,,11972.8,4104.5,2565.8,767.0,19410.1,3936.4,35.0,13567.0,17503.4,36913.5,,3494.9,500.0,5062.8,9057.7,15229.5,5637.2,20866.7,29924.4,0.0,254.89999999999998,6467.0,267.2,6989.1,-11.0,6989.1,36913.5
2021-03-08,123.2,15256060,129.0,129.7713,122.99,,12008.933333333332,4109.333333333333,2564.266666666667,770.0,19452.533333333333,3947.133333333333,35.0,13576.666666666666,17523.8,36976.333333333336,,3504.133333333333,500.0,5071.933333333333,9076.066666666668,15229.666666666666,5638.066666666667,20867.733333333334,29943.8,0.0,239.13333333333333,6523.333333333334,270.06666666666666,7032.533333333333,-11.0,7032.533333333333,36976.333333333336
2021-03-09,129.11,13130250,127.385,129.92,126.33,,12020.977777777778,4110.944444444444,2563.7555555555555,771.0,19466.67777777778,3950.711111111111,35.0,13579.888888888889,17530.6,36997.27777777778,,3507.211111111111,500.0,5074.977777777778,9082.18888888889,15229.722222222223,5638.355555555556,20868.077777777777,29950.266666666666,0.0,233.8777777777778,6542.111111111111,271.02222222222224,7047.011111111111,-11.0,7047.011111111111,36997.27777777778
2021-03-10,127.87,12492300,130.67,131.1,127.64,,12033.022222222222,4112.555555555556,2563.2444444444445,772.0,19480.82222222222,3954.288888888889,35.0,13583.111111111111,17537.4,37018.22222222222,,3510.288888888889,500.0,5078.022222222222,9088.31111111111,15229.777777777777,5638.644444444444,20868.422222222223,29956.733333333334,0.0,228.6222222222222,6560.888888888889,271.97777777777776,7061.488888888889,-11.0,7061.488888888889,37018.22222222222
2021-03-11,131.74,11920180,131.01,133.24,130.01,,12045.066666666666,4114.166666666667,2562.733333333333,773.0,19494.966666666667,3957.866666666667,35.0,13586.333333333334,17544.2,37039.166666666664,,3513.366666666667,500.0,5081.066666666667,9094.433333333332,15229.833333333334,5638.933333333333,20868.766666666666,29963.2,0.0,223.36666666666667,6579.666666666667,272.93333333333334,7075.966666666667,-11.0,7075.966666666667,37039.166666666664
2021-03-12,129.98,9365665,129.9,130.33,127.62,,12057.111111111111,4115.777777777777,2562.222222222222,774.0,19509.11111111111,3961.4444444444443,35.0,13589.555555555555,17551.0,37060.11111111111,,3516.4444444444443,500.0,5084.111111111111,9100.555555555555,15229.888888888889,5639.222222222223,20869.11111111111,29969.666666666668,0.0,218.1111111111111,6598.444444444444,273.8888888888889,7090.444444444444,-11.0,7090.444444444444,37060.11111111111
2021-03-15,131.64,7810042,130.06,131.76,129.12,,12093.244444444445,4120.611111111111,2560.688888888889,777.0,19551.544444444444,3972.177777777778,35.0,13599.222222222223,17571.4,37122.944444444445,,3525.677777777778,500.0,5093.2444444444445,9118.922222222222,15230.055555555555,5640.0888888888885,20870.144444444446,29989.066666666666,0.0,202.34444444444443,6654.777777777777,276.7555555555556,7133.877777777778,-11.0,7133.877777777778,37122.944444444445
2021-03-16,133.65,10434700,132.89,135.44,132.293,,12105.288888888888,4122.222222222223,2560.177777777778,778.0,19565.68888888889,3975.7555555555555,35.0,13602.444444444445,17578.2,37143.88888888889,,3528.7555555555555,500.0,5096.288888888889,9125.044444444444,15230.111111111111,5640.377777777778,20870.48888888889,29995.533333333333,0.0,197.0888888888889,6673.555555555556,277.7111111111111,7148.355555555556,-11.0,7148.355555555556,37143.88888888889
2021-03-17,133.92,10781520,131.31,135.6,129.68,,12117.333333333334,4123.833333333333,2559.6666666666665,779.0,19579.833333333332,3979.3333333333335,35.0,13605.666666666666,17585.0,37164.833333333336,,3531.8333333333335,500.0,5099.333333333333,9131.166666666666,15230.166666666666,5640.666666666667,20870.833333333332,30002.0,0.0,191.83333333333331,6692.333333333334,278.6666666666667,7162.833333333333,-11.0,7162.833333333333,37164.833333333336
2021-03-18,129.75,9587535,132.44,133.6,129.66,,12129.377777777778,4125.444444444444,2559.1555555555556,780.0,19593.977777777778,3982.911111111111,35.0,13608.888888888889,17591.8,37185.77777777778,,3534.911111111111,500.0,5102.377777777778,9137.288888888888,15230.222222222223,5640.955555555555,20871.17777777778,30008.466666666667,0.0,186.57777777777778,6711.111111111111,279.6222222222222,7177.311111111111,-11.0,7177.311111111111,37185.77777777778
2021-03-19,131.02,17599880,129.79,132.48,129.17,,12141.422222222222,4127.055555555556,2558.6444444444446,781.0,19608.12222222222,3986.488888888889,35.0,13612.111111111111,17598.6,37206.72222222222,,3537.988888888889,500.0,5105.422222222222,9143.41111111111,15230.277777777777,5641.2444444444445,20871.522222222222,30014.933333333334,0.0,181.32222222222225,6729.888888888889,280.5777777777778,7191.788888888889,-11.0,7191.788888888889,37206.72222222222
2021-03-22,134.09,9036884,132.96,135.55,132.595,,12177.555555555555,4131.888888888889,2557.1111111111113,784.0,19650.555555555555,3997.222222222222,35.0,13621.777777777777,17619.0,37269.555555555555,,3547.222222222222,500.0,5114.555555555556,9161.777777777777,15230.444444444445,5642.111111111111,20872.555555555555,30034.333333333332,0.0,165.55555555555554,6786.222222222223,283.44444444444446,7235.222222222223,-11.0,7235.222222222223,37269.555555555555
2021-03-23,132.52,7425650,134.0,134.355,131.4119,,12189.6,4133.5,2556.6,785.0,19664.7,4000.8,35.0,13625.0,17625.8,37290.5,,3550.3,500.0,5117.6,9167.9,15230.5,5642.4,20872.9,30040.8,0.0,160.3,6805.0,284.4,7249.7,-11.0,7249.7,37290.5
2021-03-24,127.18,10962260,132.99,133.06,127.11,,12201.644444444444,4135.111111111111,2556.088888888889,786.0,19678.844444444443,4004.3777777777777,35.0,13628.222222222223,17632.6,37311.444444444445,,3553.3777777777777,500.0,5120.644444444444,9174.022222222222,15230.555555555555,5642.688888888889,20873.244444444445,30047.266666666666,0.0,155.04444444444442,6823.777777777777,285.35555555555555,7264.177777777778,-11.0,7264.177777777778,37311.444444444445
2021-03-25,127.28,10460760,126.66,127.6384,124.39,,12213.68888888889,4136.722222222223,2555.5777777777776,787.0,19692.98888888889,4007.9555555555557,35.0,13631.444444444445,17639.4,37332.38888888889,,3556.4555555555557,500.0,5123.688888888889,9180.144444444444,15230.611111111111,5642.977777777778,20873.588888888888,30053.733333333334,0.0,149.7888888888889,6842.555555555556,286.31111111111113,7278.655555555555,-11.0,7278.655555555555,37332.38888888889
2021-03-26,132.99,11071560,127.06,133.35,127.04,,12225.733333333334,4138.333333333333,2555.0666666666666,788.0,19707.13333333333,4011.5333333333333,35.0,13634.666666666666,17646.2,37353.333333333336,,3559.5333333333333,500.0,5126.733333333334,9186.266666666666,15230.666666666666,5643.266666666666,20873.933333333334,30060.2,0.0,144.53333333333336,6861.333333333334,287.26666666666665,7293.133333333333,-11.0,7293.133333333333,37353.333333333336
2021-03-29,131.27,9750057,132.54,133.34,129.77,,12261.866666666667,4143.166666666667,2553.5333333333333,791.0,19749.566666666666,4022.266666666667,35.0,13644.333333333334,17666.6,37416.166666666664,,3568.766666666667,500.0,5135.866666666667,9204.633333333333,15230.833333333334,5644.133333333333,20874.966666666667,30079.6,0.0,128.76666666666665,6917.666666666667,290.1333333333333,7336.566666666667,-11.0,7336.566666666667,37416.166666666664
2021-03-30,130.11,7097298,130.17,131.24,129.065,,12273.91111111111,4144.777777777777,2553.0222222222224,792.0,19763.71111111111,4025.8444444444444,35.0,13647.555555555555,17673.4,37437.11111111111,,3571.8444444444444,500.0,5138.9111111111115,9210.755555555555,15230.888888888889,5644.422222222222,20875.31111111111,30086.066666666666,0.0,123.51111111111112,6936.444444444444,291.0888888888889,7351.044444444445,-11.0,7351.044444444445,37437.11111111111
2021-03-31,132.59,8361293,130.96,133.52,130.57,,12285.955555555556,4146.388888888889,2552.511111111111,793.0,19777.855555555554,4029.4222222222224,35.0,13650.777777777777,17680.2,37458.055555555555,,3574.9222222222224,500.0,5141.955555555555,9216.877777777778,15230.944444444445,5644.711111111111,20875.655555555557,30092.533333333333,0.0,118.25555555555553,6955.222222222223,292.0444444444445,7365.522222222222,-11.0,7365.522222222222,37458.055555555555
