Date,Close/Last,Volume,Open,High,Low,Revenue,Cost of revenue,Gross Profit,Operating Expenses,Operating Income (Loss),Non-Operating Income (Loss),Pretax Income (Loss),"Income Tax (Expense) Benefit, net",Income (Loss) Including Minority Interest,Minority Interest,Net Income Available to Common Shareholders
2021-06-17,135.35,6618346,134.31,136.62,134.09,7981.153846153846,-3440.769230769231,4540.384615384615,-2319.0,2221.3846153846152,-19.307692307692307,2202.076923076923,-333.46153846153845,1868.6153846153848,0.0,1868.6153846153848
2021-06-18,133.0,12753570,134.55,134.58,132.24,7977.857142857143,-3440.1428571428573,4537.714285714285,-2320.285714285714,2217.4285714285716,-20.57142857142857,2196.8571428571427,-335.8571428571429,1861.0,0.0,1861.0
2021-06-21,133.96,6371423,133.05,135.1,132.66,7967.967032967033,-3438.263736263736,4529.7032967032965,-2324.1428571428573,2205.5604395604396,-24.362637362637358,2181.197802197802,-343.04395604395603,1838.1538461538462,0.0,1838.1538461538462
2021-06-22,135.08,5976376,134.22,135.31,133.29,7964.67032967033,-3437.6373626373625,4527.0329670329675,-2325.4285714285716,2201.6043956043954,-25.62637362637362,2175.978021978022,-345.4395604395604,1830.5384615384614,0.0,1830.5384615384614
2021-06-23,135.52,6613763,134.89,136.23,134.81,7961.373626373626,-3437.010989010989,4524.3626373626375,-2326.714285714286,2197.6483516483518,-26.890109890109883,2170.7582417582416,-347.83516483516485,1822.923076923077,0.0,1822.923076923077
2021-06-24,137.92,7941660,136.619,138.51,136.35,7958.076923076923,-3436.3846153846152,4521.692307692308,-2328.0,2193.6923076923076,-28.153846153846146,2165.5384615384614,-350.2307692307692,1815.3076923076924,0.0,1815.3076923076924
2021-06-25,137.65,7949190,138.45,139.47,136.97,7954.780219780219,-3435.7582417582416,4519.021978021978,-2329.285714285714,2189.736263736264,-29.41758241758241,2160.3186813186812,-352.6263736263736,1807.6923076923076,0.0,1807.6923076923076
2021-06-28,139.72,6645474,138.23,140.17,137.98,7944.89010989011,-3433.879120879121,4511.010989010989,-2333.1428571428573,2177.868131868132,-33.20879120879121,2144.6593406593406,-359.8131868131868,1784.8461538461538,0.0,1784.8461538461538
2021-06-29,142.62,6885355,139.632,142.95,139.25,7941.593406593407,-3433.252747252747,4508.340659340659,-2334.4285714285716,2173.912087912088,-34.472527472527474,2139.4395604395604,-362.20879120879124,1777.2307692307693,0.0,1777.2307692307693
2021-06-30,142.93,6449659,142.35,143.628,141.84,7938.2967032967035,-3432.6263736263736,4505.67032967033,-2335.714285714286,2169.9560439560437,-35.73626373626374,2134.21978021978,-364.60439560439556,1769.6153846153848,0.0,1769.6153846153848
2021-07-01,140.8,6094085,142.91,143.02,140.35,7935.0,-3432.0,4503.0,-2337.0,2166.0,-37.0,2129.0,-367.0,1762.0,0.0,1762.0
2021-07-02,142.58,5399721,141.99,142.68,141.25,7936.358695652174,-3431.695652173913,4504.663043478261,-2338.3478260869565,2166.3152173913045,-35.92391304347826,2130.391304347826,-365.5108695652174,1764.8804347826087,0.0,1764.8804347826087
2021-07-06,141.19,7095210,143.0,143.18,139.68,7941.79347826087,-3430.478260869565,4511.315217391304,-2343.7391304347825,2167.5760869565215,-31.619565217391305,2135.9565217391305,-359.55434782608694,1776.4021739130435,0.0,1776.4021739130435
2021-07-07,139.97,5034862,142.24,142.36,139.0612,7943.152173913043,-3430.1739130434785,4512.978260869565,-2345.086956521739,2167.891304347826,-30.543478260869566,2137.3478260869565,-358.0652173913044,1779.2826086956522,0.0,1779.2826086956522
2021-07-08,138.29,7501092,137.72,138.87,135.6,7944.510869565217,-3429.8695652173915,4514.641304347826,-2346.4347826086955,2168.2065217391305,-29.467391304347828,2138.7391304347825,-356.57608695652175,1782.1630434782608,0.0,1782.1630434782608
2021-07-09,141.43,7356808,137.89,141.73,137.81,7945.869565217391,-3429.5652173913045,4516.304347826087,-2347.782608695652,2168.521739130435,-28.391304347826086,2140.1304347826085,-355.0869565217391,1785.0434782608695,0.0,1785.0434782608695
2021-07-12,142.47,6786522,141.4,143.02,141.2,7949.945652173913,-3428.6521739130435,4521.29347826087,-2351.8260869565215,2169.467391304348,-25.16304347826087,2144.304347826087,-350.6195652173913,1793.6847826086957,0.0,1793.6847826086957
2021-07-13,141.18,5657645,142.44,142.66,140.42,7951.304347826087,-3428.3478260869565,4522.95652173913,-2353.1739130434785,2169.782608695652,-24.086956521739133,2145.695652173913,-349.1304347826087,1796.5652173913043,0.0,1796.5652173913043
2021-07-14,143.75,11305730,143.5,146.34,142.5,7952.663043478261,-3428.0434782608695,4524.619565217391,-2354.521739130435,2170.0978260869565,-23.01086956521739,2147.086956521739,-347.64130434782606,1799.445652173913,0.0,1799.445652173913
2021-07-15,141.46,6667440,144.12,144.14,140.72,7954.021739130435,-3427.7391304347825,4526.282608695652,-2355.8695652173915,2170.413043478261,-21.934782608695656,2148.478260869565,-346.1521739130435,1802.3260869565217,0.0,1802.3260869565217
2021-07-16,139.71,5914325,141.87,142.51,139.53,7955.380434782609,-3427.4347826086955,4527.945652173913,-2357.217391304348,2170.728260869565,-20.858695652173914,2149.8695652173915,-344.6630434782609,1805.2065217391305,0.0,1805.2065217391305
2021-07-19,138.79,9371342,138.325,138.895,136.81,7959.45652173913,-3426.521739130435,4532.934782608696,-2361.2608695652175,2171.6739130434785,-17.6304347826087,2154.0434782608695,-340.19565217391306,1813.8478260869565,0.0,1813.8478260869565
2021-07-20,139.55,6020445,139.02,140.42,137.2,7960.815217391304,-3426.217391304348,4534.597826086957,-2362.608695652174,2171.9891304347825,-16.554347826086957,2155.4347826086955,-338.70652173913044,1816.7282608695652,0.0,1816.7282608695652
2021-07-21,142.17,6162215,139.65,142.22,139.65,7962.173913043478,-3425.913043478261,4536.260869565217,-2363.9565217391305,2172.304347826087,-15.478260869565219,2156.8260869565215,-337.2173913043478,1819.608695652174,0.0,1819.608695652174
2021-07-22,142.44,3862571,142.0,142.85,141.5,7963.532608695652,-3425.608695652174,4537.923913043478,-2365.304347826087,2172.6195652173915,-14.40217391304348,2158.217391304348,-335.72826086956525,1822.4891304347825,0.0,1822.4891304347825
2021-07-23,144.88,6310362,143.45,144.99,142.03,7964.891304347826,-3425.304347826087,4539.586956521739,-2366.6521739130435,2172.9347826086955,-13.326086956521742,2159.608695652174,-334.2391304347826,1825.3695652173913,0.0,1825.3695652173913
2021-07-26,143.5,6253904,143.95,144.3781,142.24,7968.967391304348,-3424.391304347826,4544.576086956522,-2370.695652173913,2173.8804347826085,-10.097826086956523,2163.782608695652,-329.77173913043475,1834.0108695652175,0.0,1834.0108695652175
2021-07-27,140.93,7575761,142.49,143.0,138.21,7970.326086956522,-3424.086956521739,4546.239130434783,-2372.0434782608695,2174.195652173913,-9.021739130434785,2165.1739130434785,-328.2826086956522,1836.891304347826,0.0,1836.891304347826
2021-07-28,142.44,9303418,141.27,142.91,140.14,7971.684782608696,-3423.782608695652,4547.902173913043,-2373.391304347826,2174.5108695652175,-7.945652173913047,2166.5652173913045,-326.79347826086956,1839.7717391304348,0.0,1839.7717391304348
2021-07-29,150.99,19446920,146.5,151.52,146.41,7973.04347826087,-3423.478260869565,4549.565217391304,-2374.7391304347825,2174.8260869565215,-6.869565217391308,2167.9565217391305,-325.30434782608694,1842.6521739130435,0.0,1842.6521739130435
2021-07-30,149.8,8404794,149.2,150.41,148.36,7974.402173913043,-3423.1739130434785,4551.228260869565,-2376.086956521739,2175.141304347826,-5.79347826086957,2169.3478260869565,-323.8152173913044,1845.5326086956522,0.0,1845.5326086956522
2021-08-02,148.86,10823830,150.0,152.28,148.21,7978.478260869565,-3422.2608695652175,4556.217391304348,-2380.1304347826085,2176.086956521739,-2.5652173913043512,2173.521739130435,-319.3478260869565,1854.1739130434783,0.0,1854.1739130434783
2021-08-03,147.95,6223384,148.91,149.58,146.56,7979.836956521739,-3421.9565217391305,4557.880434782609,-2381.478260869565,2176.4021739130435,-1.4891304347826093,2174.913043478261,-317.85869565217394,1857.054347826087,0.0,1857.054347826087
2021-08-04,148.22,5556400,148.02,149.2,147.33,7981.195652173913,-3421.6521739130435,4559.54347826087,-2382.8260869565215,2176.717391304348,-0.4130434782608745,2176.304347826087,-316.3695652173913,1859.9347826086957,0.0,1859.9347826086957
2021-08-05,146.83,7169204,147.24,147.47,144.5673,7982.554347826087,-3421.3478260869565,4561.20652173913,-2384.1739130434785,2177.032608695652,0.6630434782608674,2177.695652173913,-314.8804347826087,1862.8152173913043,0.0,1862.8152173913043
2021-08-06,146.28,5733256,146.13,148.23,145.92,7983.913043478261,-3421.0434782608695,4562.869565217391,-2385.521739130435,2177.3478260869565,1.7391304347826022,2179.086956521739,-313.39130434782606,1865.695652173913,0.0,1865.695652173913
2021-08-09,146.92,4966607,146.79,147.7178,145.75,7987.989130434783,-3420.1304347826085,4567.858695652174,-2389.5652173913045,2178.2934782608695,4.967391304347821,2183.2608695652175,-308.92391304347825,1874.3369565217392,0.0,1874.3369565217392
2021-08-10,145.87,4197116,147.32,147.5,142.4,7989.347826086957,-3419.8260869565215,4569.521739130435,-2390.913043478261,2178.608695652174,6.043478260869563,2184.6521739130435,-307.4347826086956,1877.2173913043478,0.0,1877.2173913043478
2021-08-11,146.68,6215983,146.06,146.79,144.4,7990.70652173913,-3419.521739130435,4571.184782608696,-2392.2608695652175,2178.9239130434785,7.1195652173912976,2186.0434782608695,-305.94565217391306,1880.0978260869565,0.0,1880.0978260869565
2021-08-12,147.15,5778056,147.76,148.0,146.39,7992.065217391304,-3419.217391304348,4572.847826086957,-2393.608695652174,2179.2391304347825,8.19565217391304,2187.4347826086955,-304.45652173913044,1882.9782608695652,0.0,1882.9782608695652
2021-08-13,148.64,5764041,147.0,149.31,146.93,7993.423913043478,-3418.913043478261,4574.510869565217,-2394.9565217391305,2179.554347826087,9.271739130434781,2188.8260869565215,-302.9673913043478,1885.858695652174,0.0,1885.858695652174
2021-08-16,148.13,4410945,148.4,149.08,146.72,7997.5,-3418.0,4579.5,-2399.0,2180.5,12.499999999999993,2193.0,-298.5,1894.5,0.0,1894.5
2021-08-17,144.41,7256805,146.95,147.0,143.5701,7998.858695652174,-3417.695652173913,4581.163043478261,-2400.3478260869565,2180.8152173913045,13.576086956521735,2194.391304347826,-297.0108695652174,1897.3804347826087,0.0,1897.3804347826087
2021-08-18,142.18,6546524,143.84,144.655,141.98,8000.217391304348,-3417.391304347826,4582.826086956522,-2401.695652173913,2181.1304347826085,14.65217391304347,2195.782608695652,-295.52173913043475,1900.2608695652175,0.0,1900.2608695652175
2021-08-19,140.61,8660978,140.65,141.45,138.96,8001.576086956522,-3417.086956521739,4584.489130434783,-2403.0434782608695,2181.445652173913,15.728260869565212,2197.1739130434785,-294.0326086956522,1903.141304347826,0.0,1903.141304347826
2021-08-20,142.09,6140962,140.61,142.26,140.3,8002.934782608696,-3416.782608695652,4586.152173913043,-2404.391304347826,2181.7608695652175,16.804347826086953,2198.5652173913045,-292.54347826086956,1906.0217391304348,0.0,1906.0217391304348
2021-08-23,144.14,6936893,142.653,144.61,142.35,8007.010869565217,-3415.8695652173915,4591.141304347826,-2408.4347826086955,2182.7065217391305,20.032608695652165,2202.7391304347825,-288.07608695652175,1914.663043478261,0.0,1914.663043478261
2021-08-24,144.46,7066814,144.59,145.5925,143.8433,8008.369565217391,-3415.5652173913045,4592.804347826087,-2409.782608695652,2183.021739130435,21.108695652173907,2204.1304347826085,-286.5869565217391,1917.5434782608695,0.0,1917.5434782608695
2021-08-25,143.87,5721635,144.46,145.43,143.465,8009.728260869565,-3415.2608695652175,4594.467391304348,-2411.1304347826085,2183.336956521739,22.18478260869565,2205.521739130435,-285.0978260869565,1920.4239130434783,0.0,1920.4239130434783
2021-08-26,142.38,6825131,143.19,143.76,141.62,8011.086956521739,-3414.9565217391305,4596.130434782609,-2412.478260869565,2183.6521739130435,23.260869565217384,2206.913043478261,-283.60869565217394,1923.304347826087,0.0,1923.304347826087
2021-08-27,144.85,6274499,142.2,144.95,141.92,8012.445652173913,-3414.6521739130435,4597.79347826087,-2413.8260869565215,2183.967391304348,24.336956521739125,2208.304347826087,-282.1195652173913,1926.1847826086957,0.0,1926.1847826086957
2021-08-30,145.94,5263612,145.59,147.86,145.555,8016.521739130435,-3413.7391304347825,4602.782608695652,-2417.8695652173915,2184.913043478261,27.565217391304344,2212.478260869565,-277.6521739130435,1934.8260869565217,0.0,1934.8260869565217
2021-08-31,146.69,7820509,146.8,147.53,144.56,8017.880434782609,-3413.4347826086955,4604.445652173913,-2419.217391304348,2185.228260869565,28.64130434782608,2213.8695652173915,-276.1630434782609,1937.7065217391305,0.0,1937.7065217391305
2021-09-01,146.45,6451408,146.84,148.1,146.22,8019.239130434783,-3413.1304347826085,4606.108695652174,-2420.5652173913045,2185.5434782608695,29.717391304347814,2215.2608695652175,-274.67391304347825,1940.586956521739,0.0,1940.586956521739
2021-09-02,145.12,6007588,146.7,146.89,144.51,8020.597826086957,-3412.8260869565215,4607.771739130435,-2421.913043478261,2185.858695652174,30.793478260869563,2216.6521739130435,-273.1847826086956,1943.4673913043478,0.0,1943.4673913043478
2021-09-03,144.63,5506586,145.12,145.99,144.2301,8021.95652173913,-3412.521739130435,4609.434782608696,-2423.2608695652175,2186.1739130434785,31.869565217391298,2218.0434782608695,-271.69565217391306,1946.3478260869565,0.0,1946.3478260869565
2021-09-07,143.75,6362270,144.675,144.76,143.12,8027.391304347826,-3411.304347826087,4616.086956521739,-2428.6521739130435,2187.4347826086955,36.17391304347825,2223.608695652174,-265.7391304347826,1957.8695652173913,0.0,1957.8695652173913
2021-09-08,142.52,5981277,143.36,143.62,141.49,8028.75,-3411.0,4617.75,-2430.0,2187.75,37.249999999999986,2225.0,-264.25,1960.75,0.0,1960.75
2021-09-09,141.58,6190783,142.47,143.54,141.45,8030.108695652174,-3410.695652173913,4619.413043478261,-2431.3478260869565,2188.0652173913045,38.326086956521735,2226.391304347826,-262.7608695652174,1963.6304347826087,0.0,1963.6304347826087
2021-09-10,142.68,6263271,143.13,146.0,142.54,8031.467391304348,-3410.391304347826,4621.076086956522,-2432.695652173913,2188.3804347826085,39.40217391304347,2227.782608695652,-261.27173913043475,1966.5108695652175,0.0,1966.5108695652175
2021-09-13,143.41,4312803,144.02,144.73,142.03,8035.54347826087,-3409.478260869565,4626.065217391304,-2436.7391304347825,2189.3260869565215,42.63043478260869,2231.9565217391305,-256.80434782608694,1975.1521739130435,0.0,1975.1521739130435
2021-09-14,141.14,6442067,144.47,144.81,140.62,8036.902173913043,-3409.1739130434785,4627.728260869565,-2438.086956521739,2189.641304347826,43.70652173913042,2233.3478260869565,-255.31521739130437,1978.0326086956522,0.0,1978.0326086956522
2021-09-15,138.24,11289100,140.805,141.0,137.52,8038.260869565217,-3408.8695652173915,4629.391304347826,-2439.4347826086955,2189.9565217391305,44.78260869565217,2234.7391304347825,-253.82608695652175,1980.913043478261,0.0,1980.913043478261
2021-09-16,138.4,6719871,137.32,138.96,137.32,8039.619565217391,-3408.5652173913045,4631.054347826087,-2440.782608695652,2190.271739130435,45.85869565217391,2236.1304347826085,-252.33695652173913,1983.7934782608695,0.0,1983.7934782608695
2021-09-17,133.6,14550480,137.81,138.0,133.14,8040.978260869565,-3408.2608695652175,4632.717391304348,-2442.1304347826085,2190.586956521739,46.93478260869564,2237.521739130435,-250.84782608695653,1986.6739130434783,0.0,1986.6739130434783
2021-09-20,132.76,9647058,131.47,133.12,130.61,8045.054347826087,-3407.3478260869565,4637.70652173913,-2446.1739130434785,2191.532608695652,50.16304347826086,2241.695652173913,-246.3804347826087,1995.3152173913045,0.0,1995.3152173913045
2021-09-21,131.75,6175312,133.587,133.91,131.28,8046.413043478261,-3407.0434782608695,4639.369565217391,-2447.521739130435,2191.8478260869565,51.239130434782595,2243.086956521739,-244.8913043478261,1998.195652173913,0.0,1998.195652173913
2021-09-22,133.01,5163043,132.59,133.49,131.98,8047.771739130435,-3406.7391304347825,4641.032608695652,-2448.8695652173915,2192.163043478261,52.315217391304344,2244.478260869565,-243.4021739130435,2001.0760869565217,0.0,2001.0760869565217
2021-09-23,133.91,5918870,133.75,135.16,133.22,8049.130434782609,-3406.4347826086955,4642.695652173913,-2450.217391304348,2192.478260869565,53.39130434782608,2245.8695652173915,-241.91304347826087,2003.9565217391305,0.0,2003.9565217391305
2021-09-24,133.88,4554621,133.11,134.55,132.8001,8050.489130434783,-3406.1304347826085,4644.358695652174,-2451.5652173913045,2192.7934782608695,54.467391304347814,2247.2608695652175,-240.42391304347825,2006.8369565217392,0.0,2006.8369565217392
2021-09-27,133.48,4319466,132.43,134.04,132.02,8054.565217391304,-3405.217391304348,4649.347826086957,-2455.608695652174,2193.7391304347825,57.69565217391303,2251.4347826086955,-235.95652173913044,2015.4782608695652,0.0,2015.4782608695652
2021-09-28,129.9,8851657,131.75,132.7399,129.7,8055.923913043478,-3404.913043478261,4651.010869565217,-2456.9565217391305,2194.054347826087,58.77173913043477,2252.8260869565215,-234.46739130434784,2018.358695652174,0.0,2018.358695652174
2021-09-29,129.28,7037221,130.59,131.45,128.89,8057.282608695652,-3404.608695652174,4652.673913043478,-2458.304347826087,2194.3695652173915,59.847826086956516,2254.217391304348,-232.97826086956522,2021.2391304347825,0.0,2021.2391304347825
2021-09-30,128.98,6982505,130.35,131.08,128.695,8058.641304347826,-3404.304347826087,4654.336956521739,-2459.6521739130435,2194.6847826086955,60.92391304347825,2255.608695652174,-231.48913043478262,2024.1195652173913,0.0,2024.1195652173913
2021-10-01,128.71,6863724,129.8,130.02,126.47,8060.0,-3404.0,4656.0,-2461.0,2195.0,62.0,2257.0,-230.0,2027.0,0.0,2027.0
2021-10-04,126.68,8470312,128.92,129.79,125.92,8101.608695652174,-3421.3804347826085,4680.228260869565,-2462.1739130434785,2218.054347826087,72.43478260869566,2290.4891304347825,-238.31521739130434,2052.1739130434785,0.0,2052.1739130434785
2021-10-05,127.53,9244310,126.13,128.77,125.69,8115.478260869565,-3427.1739130434785,4688.304347826087,-2462.5652173913045,2225.7391304347825,75.91304347826087,2301.6521739130435,-241.08695652173913,2060.5652173913045,0.0,2060.5652173913045
2021-10-06,128.06,8513727,126.55,128.27,126.07,8129.347826086957,-3432.967391304348,4696.380434782609,-2462.9565217391305,2233.4239130434785,79.3913043478261,2312.8152173913045,-243.8586956521739,2068.9565217391305,0.0,2068.9565217391305
2021-10-07,127.84,8010556,129.265,130.72,127.59,8143.217391304348,-3438.7608695652175,4704.45652173913,-2463.3478260869565,2241.108695652174,82.86956521739131,2323.978260869565,-246.6304347826087,2077.3478260869565,0.0,2077.3478260869565
2021-10-08,126.55,6920524,128.5912,128.5912,126.21,8157.086956521739,-3444.554347826087,4712.532608695652,-2463.7391304347825,2248.7934782608695,86.34782608695652,2335.141304347826,-249.40217391304347,2085.7391304347825,0.0,2085.7391304347825
2021-10-11,124.94,6288235,126.055,127.23,124.88,8198.695652173914,-3461.9347826086955,4736.760869565217,-2464.913043478261,2271.8478260869565,96.78260869565217,2368.6304347826085,-257.7173913043478,2110.913043478261,0.0,2110.913043478261
2021-10-12,122.95,10531460,125.38,125.47,122.165,8212.565217391304,-3467.728260869565,4744.836956521739,-2465.304347826087,2279.532608695652,100.26086956521739,2379.7934782608695,-260.4891304347826,2119.304347826087,0.0,2119.304347826087
2021-10-13,125.04,12380250,125.2,126.3199,123.52,8226.434782608696,-3473.521739130435,4752.913043478261,-2465.695652173913,2287.217391304348,103.73913043478261,2390.9565217391305,-263.2608695652174,2127.695652173913,0.0,2127.695652173913
2021-10-14,128.66,10639840,126.16,129.3,125.99,8240.304347826086,-3479.3152173913045,4760.989130434783,-2466.086956521739,2294.9021739130435,107.21739130434783,2402.1195652173915,-266.0326086956522,2136.086956521739,0.0,2136.086956521739
2021-10-15,130.2,7609677,129.02,130.4763,128.68,8254.173913043478,-3485.108695652174,4769.065217391304,-2466.478260869565,2302.586956521739,110.69565217391303,2413.282608695652,-268.80434782608694,2144.478260869565,0.0,2144.478260869565
2021-10-18,130.12,5289973,129.32,130.27,128.2404,8295.782608695652,-3502.4891304347825,4793.29347826087,-2467.6521739130435,2325.641304347826,121.13043478260869,2446.771739130435,-277.1195652173913,2169.6521739130435,0.0,2169.6521739130435
2021-10-19,132.5,7330727,131.017,132.8,130.32,8309.652173913044,-3508.282608695652,4801.369565217391,-2468.0434782608695,2333.326086956522,124.6086956521739,2457.9347826086955,-279.89130434782606,2178.0434782608695,0.0,2178.0434782608695
2021-10-20,132.16,4804076,132.5,133.005,131.261,8323.521739130434,-3514.076086956522,4809.445652173913,-2468.4347826086955,2341.0108695652175,128.08695652173913,2469.0978260869565,-282.6630434782609,2186.4347826086955,0.0,2186.4347826086955
2021-10-21,133.05,4579172,132.0,133.26,131.4,8337.391304347826,-3519.8695652173915,4817.521739130435,-2468.8260869565215,2348.695652173913,131.56521739130434,2480.2608695652175,-285.4347826086956,2194.826086956522,0.0,2194.826086956522
2021-10-22,131.62,5216154,132.9,133.69,131.43,8351.260869565218,-3525.663043478261,4825.597826086956,-2469.217391304348,2356.3804347826085,135.04347826086956,2491.423913043478,-288.20652173913044,2203.217391304348,0.0,2203.217391304348
2021-10-25,131.93,4876260,131.82,133.17,131.3,8392.869565217392,-3543.0434782608695,4849.826086956522,-2470.391304347826,2379.4347826086955,145.47826086956522,2524.913043478261,-296.52173913043475,2228.391304347826,0.0,2228.391304347826
2021-10-26,131.94,5802241,132.9,133.788,131.066,8406.739130434782,-3548.836956521739,4857.902173913043,-2470.782608695652,2387.1195652173915,148.95652173913044,2536.076086956522,-299.29347826086956,2236.782608695652,0.0,2236.782608695652
2021-10-27,131.2,5090364,131.94,132.36,130.51,8420.608695652174,-3554.6304347826085,4865.978260869565,-2471.1739130434785,2394.804347826087,152.43478260869566,2547.2391304347825,-302.0652173913044,2245.1739130434785,0.0,2245.1739130434785
2021-10-28,133.69,5016737,131.99,133.83,131.87,8434.478260869566,-3560.4239130434785,4874.054347826087,-2471.5652173913045,2402.4891304347825,155.91304347826087,2558.4021739130435,-304.8369565217391,2253.5652173913045,0.0,2253.5652173913045
2021-10-29,133.04,5251108,132.862,133.68,132.45,8448.347826086956,-3566.217391304348,4882.130434782609,-2471.9565217391305,2410.173913043478,159.39130434782606,2569.5652173913045,-307.60869565217394,2261.9565217391305,0.0,2261.9565217391305
2021-11-01,134.81,6903023,132.44,134.87,132.44,8489.95652173913,-3583.5978260869565,4906.358695652174,-2473.1304347826085,2433.228260869565,169.82608695652175,2603.054347826087,-315.92391304347825,2287.130434782609,0.0,2287.130434782609
2021-11-02,135.23,7321923,134.55,135.73,134.12,8503.826086956522,-3589.391304347826,4914.434782608696,-2473.521739130435,2440.913043478261,173.30434782608694,2614.217391304348,-318.69565217391306,2295.521739130435,0.0,2295.521739130435
2021-11-03,138.48,13216020,135.75,138.85,135.04,8517.695652173914,-3595.1847826086955,4922.510869565217,-2473.913043478261,2448.5978260869565,176.7826086956522,2625.3804347826085,-321.4673913043478,2303.913043478261,0.0,2303.913043478261
2021-11-04,156.11,48321480,156.325,159.58,153.3,8531.565217391304,-3600.978260869565,4930.586956521739,-2474.304347826087,2456.282608695652,180.26086956521738,2636.5434782608695,-324.2391304347826,2312.304347826087,0.0,2312.304347826087
2021-11-05,163.03,27226580,157.075,168.55,155.91,8545.434782608696,-3606.771739130435,4938.663043478261,-2474.695652173913,2463.967391304348,183.73913043478262,2647.7065217391305,-327.0108695652174,2320.695652173913,0.0,2320.695652173913
2021-11-08,165.85,14541400,163.21,167.71,161.2775,8587.04347826087,-3624.1521739130435,4962.891304347826,-2475.8695652173915,2487.021739130435,194.17391304347825,2681.195652173913,-335.32608695652175,2345.8695652173915,0.0,2345.8695652173915
2021-11-09,166.74,12353900,166.51,169.52,164.38,8600.91304347826,-3629.945652173913,4970.967391304348,-2476.2608695652175,2494.7065217391305,197.65217391304347,2692.358695652174,-338.0978260869565,2354.2608695652175,0.0,2354.2608695652175
