Date,Close/Last,Volume,Open,High,Low,Gross Profit,Net Income Available to Common Shareholders,InflationRate,Total Assets,Total Liabilities,Net Income/Starting Line,Dividends Paid,Net Changes in Cash,BrentCrudeOil
2017-09-15,52.19,13168570,51.95,52.29,51.44,2869.9565217391305,845.6521739130435,1.7466666666666666,62935.52173913043,31643.652173913044,845.0,-833.3913043478261,6472.652173913043,56.30846320346319
2017-09-18,52.25,6001199,52.24,52.37,51.955,2872.4021739130435,849.4673913043479,1.7566666666666666,63206.17391304348,31915.967391304348,848.75,-835.3804347826087,6718.717391304348,56.55395021645021
2017-09-19,52.3,4930412,52.4,52.5,52.06,2873.217391304348,850.7391304347826,1.76,63296.391304347824,32006.739130434784,850.0,-836.0434782608695,6800.739130434782,56.63577922077922
2017-09-20,51.98,8349707,52.43,52.52,51.48,2874.032608695652,852.0108695652174,1.7633333333333334,63386.608695652176,32097.510869565216,851.25,-836.7065217391304,6882.760869565217,56.71760822510823
2017-09-21,52.03,5749601,51.86,52.2,51.71,2874.8478260869565,853.2826086956522,1.7666666666666666,63476.82608695652,32188.282608695652,852.5,-837.3695652173913,6964.782608695652,56.79943722943723
2017-09-22,52.09,4105088,51.82,52.23,51.78,2875.663043478261,854.554347826087,1.77,63567.04347826087,32279.054347826088,853.75,-838.0326086956521,7046.804347826087,56.88126623376624
2017-09-25,51.62,8177978,51.9,52.285,51.61,2878.108695652174,858.3695652173913,1.78,63837.69565217391,32551.369565217392,857.5,-840.0217391304348,7292.869565217391,57.12675324675326
2017-09-26,51.13,9378531,51.75,51.87,50.85,2878.923913043478,859.6413043478261,1.7833333333333334,63927.913043478264,32642.141304347824,858.75,-840.6847826086956,7374.891304347826,57.20858225108227
2017-09-27,51.55,8200472,51.43,51.61,51.1526,2879.7391304347825,860.9130434782609,1.7866666666666666,64018.13043478261,32732.91304347826,860.0,-841.3478260869565,7456.913043478261,57.29041125541127
2017-09-28,51.75,5732672,51.38,52.04,51.31,2880.554347826087,862.1847826086956,1.79,64108.34782608696,32823.684782608696,861.25,-842.0108695652174,7538.934782608696,57.37224025974028
2017-09-29,51.84,5352439,51.91,52.0447,51.62,2881.3695652173915,863.4565217391305,1.7933333333333334,64198.565217391304,32914.45652173913,862.5,-842.6739130434783,7620.95652173913,57.45406926406929
2017-10-02,51.88,4432695,52.09,52.16,51.7,2887.0108695652175,858.4239130434783,1.7967741935483872,64391.032608695656,33113.86956521739,857.4347826086956,-843.9673913043479,7919.076086956522,57.777653958944306
2017-10-03,52.02,4377755,51.99,52.22,51.65,2891.021739130435,850.8478260869565,1.7935483870967743,64403.065217391304,33131.739130434784,849.8695652173913,-843.9347826086956,8053.152173913044,57.93758064516131
2017-10-04,51.96,4528218,51.93,52.12,51.67,2895.032608695652,843.2717391304348,1.7903225806451613,64415.09782608696,33149.608695652176,842.304347826087,-843.9021739130435,8187.228260869565,58.09750733137832
2017-10-05,52.35,5178780,52.17,52.43,51.96,2899.0434782608695,835.695652173913,1.7870967741935484,64427.13043478261,33167.47826086957,834.7391304347826,-843.8695652173913,8321.304347826088,58.25743401759533
2017-10-06,52.49,4789097,52.16,52.63,52.16,2903.054347826087,828.1195652173913,1.7838709677419355,64439.163043478264,33185.34782608696,827.1739130434783,-843.8369565217391,8455.380434782608,58.417360703812335
2017-10-09,52.88,5817075,52.68,52.9799,52.38,2915.086956521739,805.3913043478261,1.7741935483870968,64475.260869565216,33238.95652173913,804.4782608695652,-843.7391304347826,8857.608695652174,58.89714076246335
2017-10-10,53.87,8750884,52.95,53.9,52.9,2919.0978260869565,797.8152173913044,1.770967741935484,64487.29347826087,33256.82608695652,796.9130434782609,-843.7065217391304,8991.684782608696,59.05706744868036
2017-10-11,54.12,9426613,53.79,54.38,53.66,2923.108695652174,790.2391304347826,1.767741935483871,64499.32608695652,33274.69565217391,789.3478260869565,-843.6739130434783,9125.760869565218,59.21699413489736
2017-10-12,53.0,7128581,53.88,54.175,52.96,2927.1195652173915,782.6630434782609,1.7645161290322582,64511.358695652176,33292.565217391304,781.7826086956521,-843.6413043478261,9259.83695652174,59.37692082111437
2017-10-13,52.82,6997483,53.38,53.38,52.74,2931.1304347826085,775.0869565217391,1.761290322580645,64523.391304347824,33310.434782608696,774.2173913043479,-843.6086956521739,9393.91304347826,59.53684750733138
2017-10-16,52.38,5922842,52.98,53.0,52.3101,2943.163043478261,752.3586956521739,1.7516129032258065,64559.489130434784,33364.04347826087,751.5217391304348,-843.5108695652174,9796.141304347826,60.0166275659824
2017-10-17,52.41,7662715,52.32,52.44,51.8501,2947.1739130434785,744.7826086956521,1.7483870967741935,64571.52173913043,33381.913043478264,743.9565217391305,-843.4782608695652,9930.217391304348,60.1765542521994
2017-10-18,52.21,6032631,52.54,52.67,52.02,2951.1847826086955,737.2065217391305,1.7451612903225806,64583.55434782609,33399.782608695656,736.3913043478261,-843.445652173913,10064.29347826087,60.33648093841641
2017-10-19,52.29,6693572,52.03,52.4,52.01,2955.195652173913,729.6304347826087,1.7419354838709677,64595.586956521736,33417.65217391304,728.8260869565217,-843.4130434782609,10198.369565217392,60.49640762463341
2017-10-20,52.02,8844049,52.51,52.59,51.94,2959.2065217391305,722.054347826087,1.738709677419355,64607.61956521739,33435.52173913043,721.2608695652174,-843.3804347826087,10332.445652173912,60.65633431085042
2017-10-23,53.39,9775404,52.3,53.78,52.13,2971.2391304347825,699.3260869565217,1.729032258064516,64643.717391304344,33489.13043478261,698.5652173913044,-843.2826086956521,10734.673913043478,61.13611436950144
2017-10-24,54.25,11334010,53.44,54.44,53.4,2975.25,691.75,1.7258064516129032,64655.75,33507.0,691.0,-843.25,10868.75,61.29604105571845
2017-10-25,53.84,7573657,53.98,54.43,53.475,2979.2608695652175,684.1739130434783,1.7225806451612904,64667.782608695656,33524.86956521739,683.4347826086956,-843.2173913043479,11002.826086956522,61.45596774193545
2017-10-26,53.8,5268706,54.1,54.39,53.665,2983.271739130435,676.5978260869565,1.7193548387096773,64679.815217391304,33542.739130434784,675.8695652173913,-843.1847826086956,11136.902173913044,61.61589442815246
2017-10-27,54.57,8961840,53.7,54.7,53.36,2987.282608695652,669.0217391304348,1.7161290322580645,64691.84782608696,33560.608695652176,668.304347826087,-843.1521739130435,11270.978260869566,61.775821114369464
2017-10-30,54.66,7080720,54.16,54.77,54.08,2999.3152173913045,646.2934782608695,1.7064516129032257,64727.94565217391,33614.217391304344,645.6086956521739,-843.054347826087,11673.206521739132,62.25560117302049
2017-10-31,51.01,29877270,52.26,52.49,50.02,3003.326086956522,638.7173913043478,1.7032258064516128,64739.97826086957,33632.086956521736,638.0434782608695,-843.0217391304348,11807.282608695652,62.41552785923749
2017-11-01,53.46,15609560,51.47,53.49,50.51,3007.336956521739,631.1413043478261,1.7,64752.010869565216,33649.95652173913,630.4782608695652,-842.9891304347826,11941.358695652174,62.5754545454545
2017-11-02,54.84,17320180,53.6,55.68,53.6,3011.3478260869565,623.5652173913044,1.7033333333333334,64764.04347826087,33667.82608695652,622.9130434782609,-842.9565217391304,12075.434782608696,62.63000288600284
2017-11-03,61.81,80796380,54.76,64.99,54.21,3015.358695652174,615.9891304347826,1.7066666666666666,64776.07608695652,33685.69565217391,615.3478260869565,-842.9239130434783,12209.510869565218,62.684551226551186
2017-11-06,62.52,58736890,64.54,65.33,62.15,3027.391304347826,593.2608695652174,1.7166666666666666,64812.17391304348,33739.30434782609,592.6521739130435,-842.8260869565217,12611.739130434784,62.84819624819622
2017-11-07,64.1,23372660,62.52,64.16,62.45,3031.4021739130435,585.6847826086956,1.72,64824.20652173913,33757.17391304348,585.0869565217391,-842.7934782608696,12745.815217391304,62.90274458874456
2017-11-08,65.49,26471350,64.21,65.79,64.21,3035.413043478261,578.108695652174,1.7233333333333334,64836.239130434784,33775.04347826087,577.5217391304348,-842.7608695652174,12879.891304347826,62.957292929292905
2017-11-09,64.6,15945070,64.91,65.33,63.93,3039.4239130434785,570.5326086956522,1.7266666666666666,64848.27173913043,33792.913043478264,569.9565217391305,-842.7282608695652,13013.967391304348,63.01184126984125
2017-11-10,64.57,9624536,64.36,65.1,63.92,3043.4347826086955,562.9565217391305,1.73,64860.30434782609,33810.782608695656,562.3913043478261,-842.695652173913,13148.04347826087,63.06638961038959
2017-11-13,66.49,24350590,64.96,66.82,64.75,3055.467391304348,540.2282608695652,1.74,64896.40217391304,33864.391304347824,539.695652173913,-842.5978260869565,13550.271739130436,63.230034632034624
2017-11-14,66.0,14032740,66.16,66.8,65.55,3059.478260869565,532.6521739130435,1.7433333333333334,64908.434782608696,33882.260869565216,532.1304347826087,-842.5652173913044,13684.347826086956,63.28458297258297
2017-11-15,65.61,10559860,65.55,66.4838,65.24,3063.4891304347825,525.0760869565217,1.7466666666666666,64920.467391304344,33900.13043478261,524.5652173913044,-842.5326086956521,13818.42391304348,63.33913131313131
2017-11-16,66.11,12333670,65.77,66.54,65.43,3067.5,517.5,1.75,64932.5,33918.0,517.0,-842.5,13952.5,63.393679653679655
2017-11-17,66.72,12999690,66.37,66.95,66.0,3071.5108695652175,509.92391304347825,1.7533333333333334,64944.532608695656,33935.86956521739,509.4347826086957,-842.4673913043479,14086.576086956522,63.44822799422799
2017-11-20,66.47,9710785,66.18,66.85,65.95,3083.5434782608695,487.19565217391306,1.7633333333333334,64980.63043478261,33989.47826086957,486.7391304347826,-842.3695652173913,14488.804347826088,63.61187301587302
2017-11-21,66.67,11213630,65.35,66.93,65.27,3087.554347826087,479.6195652173913,1.7666666666666666,64992.663043478264,34007.34782608696,479.17391304347825,-842.3369565217391,14622.880434782608,63.66642135642137
2017-11-22,68.13,15351420,66.37,68.26,66.24,3091.5652173913045,472.04347826086956,1.77,65004.69565217391,34025.217391304344,471.60869565217394,-842.304347826087,14756.956521739132,63.72096969696971
2017-11-24,68.91,9233511,68.51,69.28,68.45,3099.586956521739,456.89130434782606,1.7766666666666666,65028.760869565216,34060.95652173913,456.47826086956525,-842.2391304347826,15025.108695652174,63.8300663780664
2017-11-27,68.14,20395280,68.6,68.92,68.04,3111.6195652173915,434.1630434782609,1.7866666666666666,65064.858695652176,34114.565217391304,433.7826086956522,-842.1413043478261,15427.33695652174,63.99371139971143
2017-11-28,68.38,12842080,67.59,68.41,67.22,3115.6304347826085,426.5869565217391,1.79,65076.891304347824,34132.434782608696,426.2173913043478,-842.1086956521739,15561.413043478262,64.04825974025978
2017-11-29,66.52,16983100,68.1,68.2,66.03,3119.641304347826,419.0108695652174,1.7933333333333334,65088.92391304348,34150.30434782609,418.6521739130435,-842.0760869565217,15695.489130434784,64.10280808080812
2017-11-30,66.34,15486500,66.51,67.1,65.72,3123.6521739130435,411.4347826086956,1.7966666666666666,65100.95652173913,34168.17391304348,411.0869565217391,-842.0434782608696,15829.565217391304,64.15735642135647
2017-12-01,65.49,15849650,65.2,66.12,64.6,3127.663043478261,403.8586956521739,1.8,65112.989130434784,34186.04347826087,403.5217391304348,-842.0108695652174,15963.641304347828,64.2119047619048
2017-12-04,64.56,17322970,65.6,65.7,63.8,3139.695652173913,381.1304347826087,1.8,65149.086956521736,34239.65217391304,380.82608695652175,-841.9130434782609,16365.869565217392,64.67396446937825
2017-12-05,64.69,9607596,64.85,65.03,64.4,3143.7065217391305,373.55434782608694,1.8,65161.11956521739,34257.52173913043,373.2608695652174,-841.8804347826087,16499.945652173912,64.82798437186939
2017-12-06,64.98,6924907,64.64,65.68,64.36,3147.717391304348,365.9782608695652,1.8,65173.15217391304,34275.391304347824,365.69565217391306,-841.8478260869565,16634.021739130436,64.98200427436055
2017-12-07,65.23,6754179,65.21,65.55,64.77,3151.728260869565,358.4021739130435,1.8,65185.184782608696,34293.260869565216,358.1304347826087,-841.8152173913044,16768.09782608696,65.13602417685169
2017-12-08,64.24,9364685,65.6,65.6,63.88,3155.7391304347825,350.82608695652175,1.8,65197.217391304344,34311.13043478261,350.5652173913044,-841.7826086956521,16902.17391304348,65.29004407934283
2017-12-11,65.18,12178010,64.06,65.2631,64.0,3167.771739130435,328.0978260869565,1.8,65233.315217391304,34364.739130434784,327.86956521739137,-841.6847826086956,17304.402173913044,65.75210378681629
2017-12-12,64.86,6987364,64.88,65.11,64.55,3171.782608695652,320.52173913043475,1.8,65245.34782608696,34382.608695652176,320.304347826087,-841.6521739130435,17438.478260869568,65.90612368930744
2017-12-13,64.9,6487265,64.98,65.425,64.83,3175.7934782608695,312.945652173913,1.8,65257.38043478261,34400.47826086957,312.7391304347826,-841.6195652173913,17572.554347826088,66.06014359179858
2017-12-14,64.7,7058316,64.86,65.17,64.545,3179.804347826087,305.36956521739125,1.8,65269.413043478264,34418.34782608696,305.17391304347825,-841.5869565217391,17706.630434782608,66.21416349428974
2017-12-15,64.76,18824640,65.33,65.42,64.5,3183.8152173913045,297.7934782608695,1.8,65281.44565217391,34436.217391304344,297.6086956521739,-841.554347826087,17840.706521739132,66.36818339678088
2017-12-18,65.38,7385961,64.93,65.46,64.8,3195.8478260869565,275.0652173913044,1.8,65317.54347826087,34489.82608695652,274.9130434782609,-841.4565217391304,18242.934782608696,66.83024310425432
2017-12-19,64.5,7128588,65.11,65.48,64.43,3199.858695652174,267.4891304347826,1.8,65329.57608695652,34507.69565217391,267.3478260869565,-841.4239130434783,18377.010869565216,66.98426300674546
2017-12-20,64.6,6932237,64.56,65.17,64.33,3203.8695652173915,259.9130434782609,1.8,65341.608695652176,34525.565217391304,259.78260869565224,-841.3913043478261,18511.08695652174,67.13828290923662
2017-12-21,64.39,5420048,64.75,64.9604,64.34,3207.880434782609,252.33695652173913,1.8,65353.641304347824,34543.434782608696,252.21739130434787,-841.3586956521739,18645.163043478264,67.29230281172777
2017-12-22,64.73,4429203,64.31,64.98,64.3,3211.891304347826,244.76086956521738,1.8,65365.67391304348,34561.30434782609,244.6521739130435,-841.3260869565217,18779.239130434784,67.44632271421891
2017-12-26,64.3,4203674,64.49,64.94,64.2,3227.9347826086955,214.45652173913038,1.8,65413.80434782609,34632.782608695656,214.39130434782612,-841.195652173913,19315.54347826087,68.06240232418351
2017-12-27,64.54,4890564,64.32,64.64,64.18,3231.945652173913,206.88043478260863,1.8,65425.836956521736,34650.65217391304,206.82608695652175,-841.1630434782609,19449.619565217392,68.21642222667465
2017-12-28,64.38,2436136,64.69,64.73,64.35,3235.9565217391305,199.304347826087,1.8,65437.86956521739,34668.52173913043,199.26086956521738,-841.1304347826087,19583.695652173912,68.37044212916581
2017-12-29,64.02,6620942,64.36,64.65,64.0,3239.967391304348,191.72826086956525,1.8,65449.90217391304,34686.391304347824,191.695652173913,-841.0978260869565,19717.771739130436,68.52446203165695
2018-01-02,65.2,6321493,64.38,65.33,64.17,3253.3333333333335,100.64444444444445,1.8,65473.38888888889,34803.188888888886,100.64444444444445,-841.0333333333333,19877.922222222223,68.87153716690038
2018-01-03,65.94,6837514,65.22,66.06,64.69,3254.6666666666665,32.28888888888889,1.8,65460.77777777778,34866.37777777778,32.28888888888889,-841.0666666666667,19635.844444444443,68.75655259467037
2018-01-04,66.03,5055347,66.18,66.53,65.91,3256.0,-36.06666666666666,1.8,65448.166666666664,34929.566666666666,-36.06666666666666,-841.1,19393.766666666666,68.64156802244035
2018-01-05,66.47,5411054,66.04,66.6,65.5,3257.3333333333335,-104.42222222222222,1.8,65435.555555555555,34992.75555555556,-104.42222222222222,-841.1333333333333,19151.68888888889,68.52658345021034
2018-01-08,66.27,4264992,66.25,66.53,65.94,3261.3333333333335,-309.4888888888889,1.8,65397.72222222222,35182.322222222225,-309.4888888888889,-841.2333333333333,18425.455555555556,68.18162973352031
2018-01-09,65.27,7623344,65.64,65.86,64.94,3262.6666666666665,-377.84444444444443,1.8,65385.11111111111,35245.51111111111,-377.84444444444443,-841.2666666666667,18183.37777777778,68.0666451612903
2018-01-10,65.26,6568227,65.48,65.74,64.88,3264.0,-446.20000000000005,1.8,65372.5,35308.7,-446.20000000000005,-841.3,17941.3,67.95166058906028
2018-01-11,65.43,4232235,65.2,65.5,65.14,3265.3333333333335,-514.5555555555555,1.8,65359.88888888889,35371.88888888889,-514.5555555555555,-841.3333333333334,17699.222222222223,67.83667601683027
2018-01-12,65.38,4989716,65.61,65.9,65.08,3266.6666666666665,-582.911111111111,1.8,65347.27777777778,35435.07777777778,-582.911111111111,-841.3666666666667,17457.144444444442,67.72169144460025
2018-01-16,68.25,24004060,66.23,68.65,66.03,3272.0,-856.3333333333333,1.8,65296.833333333336,35687.833333333336,-856.3333333333333,-841.5,16488.833333333332,67.2617531556802
2018-01-17,68.02,12531250,68.52,68.9,67.24,3273.3333333333335,-924.6888888888889,1.8,65284.22222222222,35751.02222222222,-924.6888888888889,-841.5333333333333,16246.755555555555,67.1467685834502
2018-01-18,68.05,6788361,67.75,68.18,67.49,3274.6666666666665,-993.0444444444445,1.8,65271.61111111111,35814.21111111111,-993.0444444444445,-841.5666666666667,16004.677777777779,67.03178401122018
2018-01-19,68.04,8861726,68.04,68.25,67.75,3276.0,-1061.4,1.8,65259.0,35877.4,-1061.4,-841.6,15762.6,66.91679943899017
2018-01-22,68.67,8565469,67.81,68.75,67.705,3280.0,-1266.4666666666667,1.8,65221.166666666664,36066.96666666667,-1266.4666666666667,-841.7,15036.366666666667,66.57184572230013
2018-01-23,68.34,7743123,68.6,68.895,68.24,3281.3333333333335,-1334.822222222222,1.8,65208.555555555555,36130.15555555555,-1334.822222222222,-841.7333333333333,14794.288888888888,66.45686115007011
2018-01-24,67.98,12376750,68.2,68.285,67.38,3282.6666666666665,-1403.1777777777777,1.8,65195.944444444445,36193.34444444445,-1403.1777777777777,-841.7666666666667,14552.211111111112,66.3418765778401
2018-01-25,67.42,9106009,68.14,68.37,67.29,3284.0,-1471.5333333333333,1.8,65183.333333333336,36256.53333333333,-1471.5333333333333,-841.8,14310.133333333333,66.22689200561008
2018-01-26,68.53,7914514,67.94,68.53,67.6,3285.3333333333335,-1539.888888888889,1.8,65170.72222222222,36319.72222222222,-1539.888888888889,-841.8333333333334,14068.055555555555,66.11190743338007
2018-01-29,67.32,9481156,68.16,68.3,67.24,3289.3333333333335,-1744.9555555555555,1.8,65132.88888888889,36509.28888888889,-1744.9555555555555,-841.9333333333333,13341.822222222221,65.76695371669004
2018-01-30,66.99,7786173,67.43,67.91,66.73,3290.6666666666665,-1813.3111111111111,1.8,65120.27777777778,36572.47777777778,-1813.3111111111111,-841.9666666666667,13099.744444444445,65.65196914446003
2018-01-31,68.25,13682900,67.55,68.38,67.46,3292.0,-1881.6666666666665,1.8,65107.666666666664,36635.666666666664,-1881.6666666666665,-842.0,12857.666666666666,65.53698457223001
2018-02-01,66.8,16837390,67.0,68.35,66.32,3293.3333333333335,-1950.0222222222224,1.8,65095.055555555555,36698.85555555556,-1950.0222222222224,-842.0333333333333,12615.588888888888,65.422
2018-02-02,66.07,10912810,66.18,67.04,65.86,3294.6666666666665,-2018.3777777777777,1.8107142857142857,65082.444444444445,36762.044444444444,-2018.3777777777777,-842.0666666666667,12373.511111111111,65.45855194805195
2018-02-05,61.73,35871980,66.3,66.55,60.5,3298.6666666666665,-2223.4444444444443,1.842857142857143,65044.61111111111,36951.61111111111,-2223.4444444444443,-842.1666666666666,11647.277777777777,65.56820779220779
2018-02-06,64.4,24136600,62.31,64.53,62.2,3300.0,-2291.8,1.8535714285714286,65032.0,37014.8,-2291.8,-842.2,11405.2,65.60475974025972
2018-02-07,65.04,14985820,64.22,66.12,64.02,3301.3333333333335,-2360.1555555555556,1.8642857142857143,65019.38888888889,37077.98888888889,-2360.1555555555556,-842.2333333333333,11163.122222222222,65.64131168831167
2018-02-08,62.42,13427410,64.63,65.07,62.4,3302.6666666666665,-2428.511111111111,1.875,65006.77777777778,37141.177777777775,-2428.511111111111,-842.2666666666667,10921.044444444444,65.67786363636363
2018-02-09,63.99,23072090,62.95,64.32,61.46,3304.0,-2496.866666666667,1.8857142857142857,64994.166666666664,37204.36666666667,-2496.866666666667,-842.3,10678.966666666667,65.71441558441556
2018-02-12,65.66,13617350,64.89,65.7,64.39,3308.0,-2701.9333333333334,1.917857142857143,64956.333333333336,37393.933333333334,-2701.9333333333334,-842.4,9952.733333333334,65.8240714285714
2018-02-13,65.7,7673101,65.23,65.76,64.98,3309.3333333333335,-2770.288888888889,1.9285714285714286,64943.72222222222,37457.12222222222,-2770.288888888889,-842.4333333333333,9710.655555555555,65.86062337662335
2018-02-14,66.59,10325410,65.15,66.8,65.1044,3310.6666666666665,-2838.644444444444,1.9392857142857143,64931.11111111111,37520.311111111114,-2838.644444444444,-842.4666666666667,9468.577777777777,65.8971753246753
2018-02-15,65.28,15543240,66.38,66.38,63.86,3312.0,-2907.0,1.9500000000000002,64918.5,37583.5,-2907.0,-842.5,9226.5,65.93372727272725
2018-02-16,64.85,11753750,64.77,65.83,64.595,3313.3333333333335,-2975.3555555555554,1.9607142857142859,64905.88888888889,37646.688888888886,-2975.3555555555554,-842.5333333333333,8984.422222222222,65.97027922077919
2018-02-20,63.99,27419440,63.01,64.14,61.86,3318.6666666666665,-3248.777777777778,2.0035714285714286,64855.444444444445,37899.444444444445,-3248.777777777778,-842.6666666666666,8016.111111111111,66.11648701298698
2018-02-21,63.4,14892350,63.12,63.86,62.65,3320.0,-3317.133333333333,2.0142857142857142,64842.833333333336,37962.63333333333,-3317.133333333333,-842.7,7774.033333333333,66.15303896103893
2018-02-22,62.18,11710550,63.15,63.58,62.03,3321.3333333333335,-3385.488888888889,2.025,64830.22222222222,38025.822222222225,-3385.488888888889,-842.7333333333333,7531.955555555556,66.18959090909087
2018-02-23,63.32,6756190,62.81,63.32,62.03,3322.6666666666665,-3453.8444444444444,2.0357142857142856,64817.61111111111,38089.01111111111,-3453.8444444444444,-842.7666666666667,7289.877777777778,66.22614285714282
2018-02-26,66.98,27310260,64.55,67.3599,64.19,3326.6666666666665,-3658.911111111111,2.067857142857143,64779.77777777778,38278.57777777778,-3658.911111111111,-842.8666666666667,6563.644444444444,66.33579870129866
2018-02-27,66.34,14182200,67.0,67.629,66.01,3328.0,-3727.2666666666664,2.0785714285714287,64767.166666666664,38341.76666666667,-3727.2666666666664,-842.9,6321.566666666666,66.37235064935061
2018-02-28,65.0,9552993,66.7,66.72,64.911,3329.3333333333335,-3795.6222222222223,2.0892857142857144,64754.555555555555,38404.955555555556,-3795.6222222222223,-842.9333333333333,6079.488888888889,66.40890259740254
2018-03-01,64.96,10791990,65.03,66.2372,64.33,3330.6666666666665,-3863.9777777777776,2.1,64741.944444444445,38468.14444444444,-3863.9777777777776,-842.9666666666667,5837.411111111111,66.4454545454545
2018-03-02,64.74,10602490,64.31,64.85,64.03,3332.0,-3932.333333333333,2.1,64729.333333333336,38531.333333333336,-3932.333333333333,-843.0,5595.333333333332,66.61262114229851
2018-03-05,64.01,15433290,64.34,65.6,63.54,3336.0,-4137.4,2.1,64691.5,38720.9,-4137.4,-843.1,4869.1,67.11412093283056
2018-03-06,62.14,23413720,63.5,63.55,61.06,3337.3333333333335,-4205.7555555555555,2.1,64678.88888888889,38784.08888888889,-4205.7555555555555,-843.1333333333333,4627.022222222222,67.28128752967457
2018-03-07,62.49,11223920,61.49,62.61,61.425,3338.6666666666665,-4274.111111111111,2.1,64666.27777777778,38847.27777777778,-4274.111111111111,-843.1666666666666,4384.944444444443,67.4484541265186
2018-03-08,61.82,9085205,62.65,62.74,61.5655,3340.0,-4342.466666666666,2.1,64653.666666666664,38910.46666666667,-4342.466666666666,-843.2,4142.866666666667,67.61562072336261
2018-03-09,63.03,7580183,62.36,63.06,62.12,3341.3333333333335,-4410.822222222222,2.1,64641.055555555555,38973.65555555555,-4410.822222222222,-843.2333333333333,3900.7888888888883,67.78278732020662
2018-03-12,62.81,15147440,63.05,63.48,62.3,3345.3333333333335,-4615.888888888889,2.1,64603.22222222222,39163.22222222222,-4615.888888888889,-843.3333333333334,3174.5555555555547,68.28428711073867
2018-03-13,59.7,38552320,59.77,61.4,59.13,3346.6666666666665,-4684.2444444444445,2.1,64590.61111111111,39226.41111111111,-4684.2444444444445,-843.3666666666667,2932.477777777778,68.45145370758269
2018-03-14,60.12,29754510,59.9,60.38,57.895,3348.0,-4752.6,2.1,64578.0,39289.6,-4752.6,-843.4,2690.4000000000015,68.61862030442671
2018-03-15,59.89,9418467,60.03,60.28,59.56,3349.3333333333335,-4820.955555555555,2.1,64565.38888888889,39352.78888888889,-4820.955555555555,-843.4333333333333,2448.322222222221,68.78578690127073
2018-03-16,60.62,25534630,60.6,61.49,60.48,3350.6666666666665,-4889.311111111111,2.1,64552.77777777778,39415.97777777778,-4889.311111111111,-843.4666666666667,2206.2444444444445,68.95295349811474
2018-03-19,58.37,14028590,60.19,60.35,57.9,3354.6666666666665,-5094.377777777778,2.1,64514.944444444445,39605.544444444444,-5094.377777777778,-843.5666666666667,1480.011111111111,69.45445328864679
2018-03-20,58.26,10609650,58.99,59.0899,57.95,3356.0,-5162.733333333334,2.1,64502.333333333336,39668.73333333334,-5162.733333333334,-843.6,1237.9333333333343,69.62161988549082
2018-03-21,56.81,12221250,57.5,58.28,56.77,3357.3333333333335,-5231.0888888888885,2.1,64489.72222222222,39731.92222222222,-5231.0888888888885,-843.6333333333333,995.855555555554,69.78878648233483
2018-03-22,55.58,13515190,56.24,56.83,55.52,3358.6666666666665,-5299.444444444444,2.1,64477.11111111111,39795.11111111111,-5299.444444444444,-843.6666666666666,753.7777777777774,69.95595307917884
2018-03-23,53.66,14676260,55.63,56.15,53.65,3360.0,-5367.8,2.1,64464.5,39858.3,-5367.8,-843.7,511.7000000000007,70.12311967602285
2018-03-26,56.13,12090700,54.58,56.14,54.25,3364.0,-5572.866666666667,2.1,64426.666666666664,40047.86666666667,-5572.866666666667,-843.8,-214.53333333333285,70.6246194665549
2018-03-27,54.84,12235250,56.59,57.24,54.54,3365.3333333333335,-5641.222222222222,2.1,64414.055555555555,40111.055555555555,-5641.222222222222,-843.8333333333334,-456.61111111111313,70.79178606339893
2018-03-28,54.7,12925100,54.81,55.97,54.455,3366.6666666666665,-5709.577777777778,2.1,64401.444444444445,40174.24444444444,-5709.577777777778,-843.8666666666667,-698.6888888888898,70.95895266024294
2018-03-29,55.41,8480974,55.04,55.93,54.6217,3368.0,-5777.933333333333,2.1,64388.833333333336,40237.433333333334,-5777.933333333333,-843.9,-940.7666666666664,71.12611925708696
2018-04-02,53.81,15454440,55.1,55.24,53.07,3368.153846153846,-5913.263736263736,2.1033333333333335,64348.52747252747,40425.681318681316,-5912.934065934066,-844.010989010989,-1598.3076923076924,71.79493029675635
2018-04-03,54.78,7928898,54.29,55.05,53.62,3364.3076923076924,-5843.527472527472,2.106666666666667,64346.054945054944,40424.36263736264,-5842.868131868132,-844.021978021978,-1529.6153846153845,71.96224154589368
2018-04-04,54.99,7493471,53.8,55.12,53.421,3360.4615384615386,-5773.791208791209,2.1100000000000003,64343.58241758242,40423.043956043955,-5772.802197802198,-844.032967032967,-1460.923076923077,72.12955279503102
2018-04-05,55.04,5650054,55.49,55.5,54.44,3356.6153846153848,-5704.054945054945,2.1133333333333333,64341.10989010989,40421.72527472527,-5702.736263736264,-844.0439560439561,-1392.2307692307693,72.29686404416836
